315375125,"Piazzale Vittime della Moby Prince"
55301669,"Piazzale Zara"
271173655,"Piazzale dei Marmi"
191695580,"Ponte dei Francesi"
191695581,"Ponte dei Francesi"
242392579,"Ponte dei Francesi"
79652359,"Ponte dei Francesi"
286853458,"Ponte di San Giovanni Nepomuceno"
60174489,"Rotonda d'Ardenza"
60174490,"Rotonda d'Ardenza"
102414466,"SP6 Parrana San Martino"
102414476,"SP6 Parrana San Martino"
102414490,"SP6 Parrana San Martino"
102416143,"SP6 Parrana San Martino"
296173434,"SP6 Parrana San Martino"
135310680,"Salita Dai-Dai"
114098142,"Scali Adriano Novi Lena"
316992365,"Scali Adriano Novi Lena"
162032926,"Scali Aurelio Saffi"
162032927,"Scali Aurelio Saffi"
279853859,"Scali Aurelio Saffi"
279853861,"Scali Aurelio Saffi"
29375958,"Scali Aurelio Saffi"
270333365,"Scali Cerere"
23681876,"Scali Dogana D'Acqua"
240288296,"Scali Dogana D'Acqua"
114098467,"Scali Enrico Cialdini"
212403950,"Scali Enrico Cialdini"
212403952,"Scali Enrico Cialdini"
316037077,"Scali Enrico Cialdini"
72135274,"Scali Enrico Cialdini"
268453917,"Scali Finocchietti"
35209693,"Scali Finocchietti"
279853863,"Scali Luigi Bettarini"
279853866,"Scali Luigi Bettarini"
29030320,"Scali Luigi Bettarini"
240815750,"Scali Manzoni"
116021076,"Scali Novi Lena"
279853868,"Scali Olandesi"
279853869,"Scali Olandesi"
279853871,"Scali Olandesi"
279853874,"Scali Olandesi"
29388644,"Scali Olandesi"
33891248,"Scali Olandesi"
34244940,"Scali Rosciano"
34244945,"Scali Rosciano"
45494678,"Scali Rosciano"
137270821,"Scali San Lorenzo"
264165405,"Scali d'Azeglio"
28556678,"Scali d'Azeglio"
42708904,"Scali degli Isolotti"
268453918,"Scali del Corso"
34991699,"Scali del Monte Pio"
71884400,"Scali del Naviglio"
28390688,"Scali del Pesce"
28390690,"Scali del Ponte di Marmo"
113978812,"Scali del Pontino"
28432658,"Scali del Pontino"
28432659,"Scali del Pontino"
42829026,"Scali del Pontino"
42829027,"Scali del Pontino"
45484871,"Scali del Pontino"
58665522,"Scali del Pontino"
34244946,"Scali del Refugio"
60927357,"Scali del Teatro"
23681905,"Scali del Vescovado"
35202313,"Scali della Darsena"
71884414,"Scali della Fortezza Nuova"
279451205,"Scali delle Ancore"
28433462,"Scali delle Barchette"
136548663,"Scali delle Cantine"
23681875,"Scali delle Cantine"
30706190,"Scali delle Cantine"
34953065,"Scali delle Cantine"
41337357,"Scali delle Macine"
30278611,"Scali delle Pietre"
226322933,"Sentiero del Ponte del Diavolo"
157595451,"Strada Provinciale della Valle Benedetta"
206589688,"Strada Provinciale della Valle Benedetta"
208500048,"Strada Provinciale della Valle Benedetta"
254399359,"Strada Provinciale della Valle Benedetta"
263366870,"Strada Provinciale della Valle Benedetta"
301148072,"Strada Provinciale della Valle Benedetta"
301148074,"Strada Provinciale della Valle Benedetta"
301148079,"Strada Provinciale della Valle Benedetta"
301148086,"Strada Provinciale della Valle Benedetta"
187544767,"Strada Provinciale delle Colline"
118953183,"Strada Provinciale di Popogna"
118953185,"Strada Provinciale di Popogna"
171767568,"Strada Provinciale di Popogna"
172848020,"Strada Provinciale di Popogna"
172848021,"Strada Provinciale di Popogna"
212916817,"Strada Provinciale di Popogna"
212916821,"Strada Provinciale di Popogna"
226322936,"Strada Provinciale di Popogna"
226322937,"Strada Provinciale di Popogna"
237581491,"Strada Provinciale di Popogna"
255534592,"Strada Provinciale di Popogna"
255534593,"Strada Provinciale di Popogna"
31556725,"Strada Provinciale di Popogna"
55301668,"Strada Provinciale di Popogna"
55301673,"Strada Provinciale di Popogna"
182449828,"Strada di Grande Comunicazione Firenze-Pisa-Livorno"
182449831,"Strada di Grande Comunicazione Firenze-Pisa-Livorno"
20467075,"Strada di Grande Comunicazione Firenze-Pisa-Livorno"
31666685,"Strada di Grande Comunicazione Firenze-Pisa-Livorno"
32549880,"Strada di Grande Comunicazione Firenze-Pisa-Livorno"
32549881,"Strada di Grande Comunicazione Firenze-Pisa-Livorno"
4625968,"Strada di Grande Comunicazione Firenze-Pisa-Livorno"
84358309,"Strada di Grande Comunicazione Firenze-Pisa-Livorno"
85763607,"Strada di Grande Comunicazione Firenze-Pisa-Livorno"
85763608,"Strada di Grande Comunicazione Firenze-Pisa-Livorno"
85763609,"Strada di Grande Comunicazione Firenze-Pisa-Livorno"
252366796,Telegrafo
,"Terrazza Mascagni"
61982272,"Terrazza d'Ardenza"
170018886,"Tratta di accesso al Sentiero lungo l'Acquedotto Leopoldino"
231241708,"Tratta di accesso al Sentiero lungo l'Acquedotto Leopoldino"
231241725,"Tratta sulla Via di accesso alla Discarica di Vallin dell'Aquila"
28965303,"Variante Radar (Tratta di Poggio ai 3 Molini)"
128205700,"Vecchia Aurelia"
128205701,"Vecchia Aurelia"
128205702,"Vecchia Aurelia"
128205704,"Vecchia Aurelia"
128205887,"Vecchia Aurelia"
140043307,"Vecchia Aurelia"
152742111,"Vecchia Aurelia"
152742112,"Vecchia Aurelia"
152742113,"Vecchia Aurelia"
152742114,"Vecchia Aurelia"
163125973,"Vecchia Aurelia"
164652104,"Vecchia Aurelia"
164652105,"Vecchia Aurelia"
164652106,"Vecchia Aurelia"
172188340,"Vecchia Aurelia"
172188343,"Vecchia Aurelia"
172188345,"Vecchia Aurelia"
25347564,"Vecchia Aurelia"
25347566,"Vecchia Aurelia"
25412773,"Vecchia Aurelia"
306580061,"Vecchia Aurelia"
306580062,"Vecchia Aurelia"
310345531,"Vecchia Aurelia"
310345532,"Vecchia Aurelia"
32634790,"Vecchia Aurelia"
130783747,"Via 19 luglio 1944"
275311852,"Via 25 aprile"
29421079,"Via 25 aprile"
72473714,"Via 25 aprile"
294651753,"Via 3 novembre"
49615781,"Via 3 novembre"
29421108,"Via 8 Marzo"
29421110,"Via 8 Marzo"
29421112,"Via 8 Marzo"
157541616,"Via A. Bonaventura"
75488516,"Via Abruzzi"
193015302,"Via Accademia Labronica"
193167152,"Via Accademia Labronica"
193167153,"Via Accademia Labronica"
193167154,"Via Accademia Labronica"
193167155,"Via Accademia Labronica"
193167156,"Via Accademia Labronica"
30606087,"Via Accademia Labronica"
321501215,"Via Accademia Labronica"
321501216,"Via Accademia Labronica"
25997183,"Via Achille Grandi"
192968317,"Via Achille Valenti"
169253485,"Via Adolfo Minghi"
28803321,"Via Adolfo Minghi"
136776330,"Via Adolfo Tommasi"
136776331,"Via Adolfo Tommasi"
136776332,"Via Adolfo Tommasi"
